budget,genres,id,imdb_id,original_language,original_title,popularity,release_date,revenue,runtime,title,vote_average,vote_count
30000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",22970.0,tt1259521,en,The Cabin in the Woods,32.955999999999996,2012-04-12,71041255.0,95.0,The Cabin in the Woods,6.5,5472.0
130000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",37135.0,tt0120855,en,Tarzan,33.251999999999995,1999-06-18,448191819.0,88.0,Tarzan,7.4,4772.0
125000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",58574.0,tt1515091,en,Sherlock Holmes: A Game of Shadows,31.953000000000003,2011-11-22,334615000.0,129.0,Sherlock Holmes: A Game of Shadows,7.1,7811.0
90000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",333484.0,tt2404435,en,The Magnificent Seven,31.758000000000003,2016-09-14,162360636.0,132.0,The Magnificent Seven,6.3,4351.0
0.0,[],575447.0,tt7085924,en,僕のヒーローアカデミア救え!救助訓練!,30.346,2017-04-04,0.0,25.0,My Hero Academia: Save! Rescue Training!,7.6,18.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",16910.0,tt0791188,ja,劇場版 NARUTO -ナルト- 大激突!幻の地底遺跡だってばよ,36.991,2005-08-06,0.0,96.0,Naruto the Movie: Legend of the Stone of Gelel,6.3,168.0
3000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",717672.0,tt9742392,en,Kindred,36.575,2020-11-06,0.0,100.0,Kindred,10.0,1.0
19800000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",405774.0,tt2737304,en,Bird Box,41.909,2018-12-13,0.0,124.0,Bird Box,6.9,7015.0
13000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",447665.0,tt5208950,en,Kickboxer: Retaliation,43.2,2018-01-26,4537.0,110.0,Kickboxer: Retaliation,5.3,170.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",487670.0,tt7167658,en,The Death of Superman,36.551,2018-07-24,0.0,81.0,The Death of Superman,7.5,432.0
15000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",4011.0,tt0094721,en,Beetlejuice,38.176,1988-03-30,73707461.0,92.0,Beetlejuice,7.3,4346.0
5000000.0,"[{'id': 27, 'name': 'Horror'}]",242512.0,tt1204977,en,Ouija,30.069000000000003,2014-10-24,103590271.0,89.0,Ouija,5.1,2047.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}]",599396.0,tt6143798,en,Axcellerator,36.153,2019-05-18,0.0,93.0,Axcellerator,6.2,30.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",649524.0,tt8370274,en,Behind the Trees,27.987,2019-11-21,0.0,98.0,Behind the Trees,5.4,24.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",454699.0,tt6572702,en,Happy Family,31.671,2017-08-24,26441892.0,93.0,Happy Family,5.8,221.0
0.0,"[{'id': 28, 'name': 'Action'}]",611562.0,tt8648640,en,Hollow Point,35.37,2019-06-13,1000000.0,90.0,Hollow Point,6.9,96.0
130000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",929.0,tt0120685,en,Godzilla,36.357,1998-05-20,379014294.0,139.0,Godzilla,5.6,2598.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",539649.0,tt7945440,en,The Lie,36.333,2018-09-06,0.0,97.0,The Lie,6.6,198.0
12000000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}]",62.0,tt0062622,en,2001: A Space Odyssey,35.05,1968-04-09,71923560.0,149.0,2001: A Space Odyssey,8.1,7794.0
130000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8961.0,tt0172156,en,Bad Boys II,38.149,2003-07-18,273339556.0,147.0,Bad Boys II,6.6,3732.0
0.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",476926.0,tt4986098,en,The Titan,28.913,2018-03-30,0.0,97.0,The Titan,5.4,856.0
85000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",8247.0,tt0489099,en,Jumper,30.396,2008-02-13,222231186.0,88.0,Jumper,6.1,4057.0
11000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",22804.0,tt1233227,en,Saw VI,35.139,2009-10-22,68233629.0,96.0,Saw VI,6.3,2026.0
19000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",1417.0,tt0457430,es,El laberinto del fauno,33.686,2006-08-25,83258226.0,118.0,Pan's Labyrinth,7.7,7637.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",258509.0,tt2974918,en,Alvin and the Chipmunks: The Road Chip,32.442,2015-12-17,233755553.0,92.0,Alvin and the Chipmunks: The Road Chip,6.1,1144.0
0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]",737794.0,tt13357258,en,The Christmas Bow,36.205999999999996,2020-11-08,0.0,80.0,The Christmas Bow,10.0,1.0
20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",637.0,tt0118799,it,La vita è bella,34.13,1997-12-20,229400000.0,116.0,Life Is Beautiful,8.5,9449.0
0.0,"[{'id': 27, 'name': 'Horror'}]",467615.0,tt4847454,en,The Curse of Buckout Road,33.974000000000004,2017-11-24,0.0,97.0,The Curse of Buckout Road,7.0,26.0
13200000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",136835.0,tt2011159,en,No Good Deed,32.455999999999996,2014-09-10,53830415.0,83.0,No Good Deed,5.8,410.0
48000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",491418.0,tt7401588,en,Instant Family,36.169000000000004,2018-11-16,14700000.0,118.0,Instant Family,7.5,1597.0
80000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",364.0,tt0103776,en,Batman Returns,36.150999999999996,1992-06-19,280000000.0,126.0,Batman Returns,6.8,4248.0
5000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",459910.0,tt5001754,en,Braven,32.687,2018-02-01,823471.0,94.0,Braven,6.2,629.0
35000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",290512.0,tt2226597,en,The Mountain Between Us,28.933000000000003,2017-10-05,62832209.0,109.0,The Mountain Between Us,6.5,1550.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",74997.0,tt1530509,en,The Human Centipede 2 (Full Sequence),34.671,2011-10-06,0.0,91.0,The Human Centipede 2 (Full Sequence),4.7,817.0
180000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",258489.0,tt0918940,en,The Legend of Tarzan,31.276999999999997,2016-06-29,356743061.0,109.0,The Legend of Tarzan,5.8,4869.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",623034.0,tt4572116,en,The Haunted,30.878,2020-01-23,0.0,75.0,The Haunted,7.0,5.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",317952.0,tt4126304,en,Cartel Land,35.174,2015-07-03,0.0,100.0,Cartel Land,7.3,261.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",116322.0,tt1828224,es,La leyenda de la llorona,30.918000000000003,2011-10-21,0.0,0.0,La leyenda de la Llorona,7.6,101.0
115000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",1893.0,tt0120915,en,Star Wars: Episode I - The Phantom Menace,39.385,1999-05-19,924317558.0,136.0,Star Wars: Episode I - The Phantom Menace,6.5,10269.0
0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",73456.0,tt2066832,en,Barbie: Princess Charm School,36.666,2011-08-11,0.0,79.0,Barbie: Princess Charm School,7.1,378.0
84000000.0,"[{'id': 18, 'name': 'Drama'}]",316029.0,tt1485796,en,The Greatest Showman,39.527,2017-12-20,432844677.0,105.0,The Greatest Showman,8.0,6800.0
37000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",23168.0,tt0840361,en,The Town,36.062,2010-09-15,154026136.0,125.0,The Town,7.2,3212.0
5000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",256274.0,tt2870612,en,"As Above, So Below",32.260999999999996,2014-08-14,40100000.0,93.0,"As Above, So Below",6.6,2084.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 10770, 'name': 'TV Movie'}]",27769.0,tt0102960,en,Sometimes They Come Back,28.901,1991-05-07,0.0,97.0,Sometimes They Come Back,5.8,124.0
1000000.0,"[{'id': 27, 'name': 'Horror'}]",11298.0,tt0082533,en,The Howling,30.148000000000003,1981-03-13,17985893.0,91.0,The Howling,6.4,396.0
125000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",518764.0,tt7946836,zh,动物世界,35.963,2018-06-29,0.0,125.0,Animal World,7.2,88.0
80000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",11544.0,tt0275847,en,Lilo & Stitch,34.692,2002-06-21,145771527.0,85.0,Lilo & Stitch,7.5,4154.0
93000000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",61791.0,tt1318514,en,Rise of the Planet of the Apes,29.045,2011-08-03,482860185.0,105.0,Rise of the Planet of the Apes,7.3,8711.0
10000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",76617.0,tt1572315,en,Texas Chainsaw 3D,37.145,2013-01-03,0.0,92.0,Texas Chainsaw 3D,5.4,1029.0
3500000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",297556.0,tt3878542,en,Justice League: Throne of Atlantis,32.595,2015-01-27,0.0,72.0,Justice League: Throne of Atlantis,7.0,581.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]",207768.0,tt2537176,en,I Spit on Your Grave 2,42.393,2013-08-25,678604.0,106.0,I Spit on Your Grave 2,6.4,819.0
10800000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",11917.0,tt1132626,en,Saw V,33.036,2008-10-23,113857533.0,95.0,Saw V,6.2,2238.0
12000000.0,"[{'id': 27, 'name': 'Horror'}]",480105.0,tt7329656,en,47 Meters Down: Uncaged,27.619,2019-08-15,0.0,90.0,47 Meters Down: Uncaged,5.6,860.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",416144.0,tt5461944,en,Hotel Mumbai,31.404,2019-03-14,16872691.0,123.0,Hotel Mumbai,7.6,849.0
145000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",82703.0,tt0864835,en,Mr. Peabody & Sherman,31.381,2014-02-07,272912430.0,92.0,Mr. Peabody & Sherman,6.7,1714.0
0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",412157.0,tt5936866,en,A Dark Place,34.405,2019-04-12,0.0,89.0,A Dark Place,6.0,112.0
78000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",109451.0,tt1985966,en,Cloudy with a Chance of Meatballs 2,31.279,2013-09-26,248384621.0,95.0,Cloudy with a Chance of Meatballs 2,6.4,2164.0
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]",746032.0,tt13381368,en,Christmas with the Darlings,35.796,2020-11-08,0.0,0.0,Christmas with the Darlings,9.0,2.0
0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",572802.0,tt9663764,en,Aquaman 2,29.145,2022-12-14,0.0,0.0,Aquaman 2,0.0,0.0
59000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",454294.0,tt6811018,en,The Kid Who Would Be King,32.894,2019-01-16,32140970.0,120.0,The Kid Who Would Be King,6.1,467.0
11000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",9362.0,tt0100814,en,Tremors,27.566999999999997,1990-01-19,48572000.0,96.0,Tremors,6.8,2083.0
45000000.0,"[{'id': 35, 'name': 'Comedy'}]",4257.0,tt0362120,en,Scary Movie 4,32.817,2006-04-12,178262620.0,83.0,Scary Movie 4,5.5,2163.0
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",658760.0,tt9806322,de,Isi & Ossi,29.682,2020-02-14,0.0,113.0,Isi & Ossi,7.0,580.0
30000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",341013.0,tt2406566,en,Atomic Blonde,31.927,2017-07-26,100014025.0,115.0,Atomic Blonde,6.4,4670.0
29000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",11036.0,tt0332280,en,The Notebook,35.71,2004-06-25,115603229.0,123.0,The Notebook,7.9,8088.0
30000000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",149870.0,tt2013293,ja,風立ちぬ,31.709,2013-07-20,117932401.0,126.0,The Wind Rises,7.8,1786.0
3000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",38234.0,tt1156466,en,Undisputed III: Redemption,34.606,2010-05-22,0.0,96.0,Undisputed III: Redemption,7.4,457.0
0.0,"[{'id': 27, 'name': 'Horror'}]",708336.0,tt11082246,en,Return of the Tooth Fairy,31.7,2020-05-05,0.0,91.0,Return of the Tooth Fairy,6.2,101.0
6000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",548473.0,tt5073642,en,Color Out of Space,28.761999999999997,2020-01-24,0.0,111.0,Color Out of Space,6.1,472.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",370663.0,tt5073620,en,Below Her Mouth,35.638000000000005,2017-02-10,33673.0,92.0,Below Her Mouth,6.3,594.0
0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",520541.0,tt8319778,ja,ニセコイ,31.416999999999998,2018-12-21,0.0,117.0,Nisekoi: False Love,6.2,10.0
0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",16119.0,tt0465940,en,Cinderella III: A Twist in Time,30.843000000000004,2007-02-06,0.0,74.0,Cinderella III: A Twist in Time,6.4,859.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",346651.0,tt3774802,en,Pandemic,34.599000000000004,2016-02-26,0.0,91.0,Pandemic,4.9,194.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",19288.0,tt0339294,en,Leprechaun: Back 2 tha Hood,29.451,2003-12-30,0.0,90.0,Leprechaun: Back 2 tha Hood,5.1,87.0
0.0,"[{'id': 35, 'name': 'Comedy'}]",425134.0,tt4795124,en,How to Be a Latin Lover,35.582,2017-03-06,26251899.0,115.0,How to Be a Latin Lover,6.9,386.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",552178.0,tt9071322,en,Dark Waters,34.537,2019-11-22,13601384.0,127.0,Dark Waters,7.5,854.0
55000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",253412.0,tt2719848,en,Everest,27.743000000000002,2015-09-10,203427584.0,121.0,Everest,6.8,3528.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",283984.0,tt4054952,ja,劇場版「Fate/stay night [Heaven’s Feel]」Ⅰ.presage flower,37.52,2017-10-14,17422935.0,120.0,Fate/stay night: Heaven's Feel I. Presage Flower,7.5,89.0
40000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",19912.0,tt1144884,en,The Final Destination,35.561,2009-08-26,186167139.0,82.0,The Final Destination,5.6,2090.0
69000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",401981.0,tt2873282,en,Red Sparrow,37.95,2018-02-28,151572634.0,140.0,Red Sparrow,6.5,4390.0
0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",602223.0,tt10327252,en,The Forever Purge,32.16,2021-07-09,0.0,0.0,The Forever Purge,0.0,0.0
103000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",172385.0,tt2357291,en,Rio 2,38.787,2014-03-19,500188435.0,102.0,Rio 2,6.4,2391.0
74000000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",211672.0,tt2293640,en,Minions,30.919,2015-06-17,1156730962.0,91.0,Minions,6.4,8346.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}]",428292.0,tt6344696,ja,劇場版 トリニティセブン -悠久図書館と錬金術少女-,34.784,2017-02-01,0.0,55.0,Trinity Seven: Eternity Library & Alchemic Girl,7.2,15.0
11000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",11284.0,tt0101917,en,Freddy's Dead: The Final Nightmare,29.572,1991-09-05,34872033.0,89.0,Freddy's Dead: The Final Nightmare,5.3,775.0
20000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",162.0,tt0099487,en,Edward Scissorhands,32.221,1990-12-05,53000000.0,105.0,Edward Scissorhands,7.7,9351.0
4800000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",440021.0,tt5308322,en,Happy Death Day,34.128,2017-10-12,122637878.0,97.0,Happy Death Day,6.6,4431.0
42000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",49730.0,tt1486185,en,Red Riding Hood,31.965999999999998,2011-03-11,89162162.0,100.0,Red Riding Hood,6.0,2420.0
0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",374195.0,tt5271582,ja,劇場版 牙狼〈GARO〉‐DIVINE FLAME‐,27.781999999999996,2016-04-01,0.0,78.0,Garo: Divine Flame,6.0,7.0
150000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",177677.0,tt2381249,en,Mission: Impossible - Rogue Nation,38.018,2015-07-23,682330139.0,131.0,Mission: Impossible - Rogue Nation,7.2,6301.0
0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",596161.0,tt9340860,en,Let Him Go,43.217,2020-11-05,0.0,0.0,Let Him Go,8.0,1.0
0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",16907.0,tt0476680,ja,劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!,37.059,2004-08-21,0.0,82.0,Naruto the Movie: Ninja Clash in the Land of Snow,7.0,220.0
50000000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",181283.0,tt1014763,en,Child 44,35.082,2015-03-15,3324330.0,137.0,Child 44,6.2,1154.0
16000000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",10781.0,tt0420294,en,The Texas Chainsaw Massacre: The Beginning,34.553000000000004,2006-10-06,51764406.0,91.0,The Texas Chainsaw Massacre: The Beginning,6.0,1107.0
6000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",460885.0,tt6998518,en,Mandy,29.072,2018-09-13,1214525.0,122.0,Mandy,6.2,1041.0
60000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",353491.0,tt1648190,en,The Dark Tower,34.313,2017-08-03,113231078.0,95.0,The Dark Tower,5.7,3714.0
1000000.0,"[{'id': 18, 'name': 'Drama'}]",1366.0,tt0075148,en,Rocky,31.449,1976-11-21,117235147.0,119.0,Rocky,7.7,4999.0
90000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]",400106.0,tt5519340,en,Bright,35.213,2017-12-22,0.0,117.0,Bright,6.2,4195.0
95000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]",10501.0,tt0138749,en,The Road to El Dorado,34.998000000000005,2000-03-31,76432727.0,89.0,The Road to El Dorado,7.2,2634.0
3500000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",417261.0,tt4103724,en,Forever My Girl,49.427,2018-01-26,16367326.0,104.0,Forever My Girl,7.6,738.0
92000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",855.0,tt0265086,en,Black Hawk Down,36.895,2001-12-28,172989651.0,145.0,Black Hawk Down,7.3,3784.0
5000000.0,"[{'id': 18, 'name': 'Drama'}]",347126.0,tt4824308,en,God's Not Dead 2,35.277,2016-04-01,23507567.0,121.0,God's Not Dead 2,6.0,275.0
4000000.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",430155.0,tt6087226,ru,Кома,35.246,2019-11-19,2363584.0,111.0,Coma,6.2,212.0
