,popularity,id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids,backdrop_path,adult,overview,poster_path
5410,1.642,636675,False,4,4.9,Adhyarathri,2019-10-04,ml,അഭ്യരാത്രി,[35],,False,Manoharan is the last word for the villagers of Mullakkara. The marriage broker has been finding ideal match for youth in his village for 22 years. Will his thoughts on love and marriage change when Ashwathy enters the scene?,/n3FJi3bJ1iMV8gcTRj9YkBSH2Jv.jpg
5411,1.641,598233,False,0,0.0,Wackadoodle,2019-05-04,no,Tullerusk,[35],,False,"Paperboy Kurt walks in on his girlfriend cheating on him. Gry, his girlfriend, convinces him that what he saw was all in his head, and sends him off to a shrink. Everything goes downhill from there.",/is7a4ZxAf6YQrwOcHuycofhAE6m.jpg
5412,1.641,597984,False,0,0.0,The Rock and the Stars,2019-05-12,en,The Rock and the Stars,[878],,False,"By the year 2186 humans have spread across the Solar System, colonizing the distant moons of Jupiter. Alyson Spenser is an astrophysicist, caught between her deep attachment to the beauty and magic of her work, and the voices—internal as well as external—that tell her to focus on what is practical, on the here and now. Alyson does her best to toe this party line, but she finds it a struggle. And then, something wondrous happens. She discovers a strange meteorite, and when she reaches down and touches it, she is instantaneously transported onto a spaceship in orbit high over Earth. The captain of the vessel is a streetwise smuggler from Jupiter named Anora Dane. Alyson finds her strange and frightening, yet she also glows with a vibrancy of spirit Alyson had nearly forgotten was possible. Faced with a reality she only ever half allowed herself to dream of, Alyson must choose where she belongs, following Anora to Ganymede, or returning to Earth.",/6eqdbVeny2gjMJsNOtoK7lFslHj.jpg
5413,1.641,504589,False,8,6.6,Alice T.,2019-05-01,ro,Alice T.,[18],/vXYzAFLNW5F1if70Onyw8lam0Bv.jpg,False,"Alice, a buoyant and impertinent red-hair teenager is far from the charming little girl her mother adopted as she was unable to have a child of her own. Being an endless source of problems and affected by the specter of her mother’s disappointments, Alice acts with her back against the wall, forging lies and blurring lines between the fiction she designs for herself and the reality of her existence. Until her mother discovers she is pregnant.",/4NExlRz3TvkQr2cXflNtcWfo6Uh.jpg
5414,1.64,621692,False,0,0.0,Chicken Curry Law,2019-08-09,en,Chicken Curry Law,"[80, 18, 53]",/bfFNBbsZUMdmqMvHJ4mEVOytu3V.jpg,False,"When a foreign national is raped by an influential minister’s sons, she attempts to seek justice, but it only leads to an agonising and infuriating series of events.",/oisyFeOWYp87cx1tHqepwBAs4Xo.jpg
5415,1.639,554801,False,3,7.7,The Confidence Man JP: Romance,2019-05-17,ja,コンフィデンスマンJP ロマンス編,"[35, 9648]",/2QZfsOVvT8bjgyuOgzhrNj7JyDN.jpg,False,"In Hong Kong, Dako (Masami Nagasawa), Boku-chan (Masahiro Higashide) and Richard (Fumiyo Kohinata) take a huge amount of money from people who are greedy. --asianwiki",/tWpGv9KggSjOOlNRT3vSCOaRN7N.jpg
5416,1.638,595919,False,0,0.0,Golda's Balcony,2019-01-24,en,Golda's Balcony,[],/7lmo8MjnR68tZYhCZOmFpuljfGh.jpg,False,The rise of Golda Meir from Russian schoolgirl to Prime Minister of Israel is one of the most thrilling and amazing stories of the 20th Century. Meir's life has been transformed into a cinematic event of overwhelming power and inspirational triumph.,/fKGGNcebjpiG1BPivB7OKUQsF0Z.jpg
5417,1.638,577379,False,1,0.5,Girls Weekend,2019-01-29,en,Girls Weekend,[35],,False,"When a queer daughter returns home to Las Vegas for a ""girls weekend"" with her estranged homophobic sister and people-pleasing mother, her gun-toting dad lets it slip that her mother's cancer is back with a vengeance, forcing her to decide whether or not she can rejoin her family.",/ywC5TRIzECuUvx6sspTyRIHxFZf.jpg
5418,1.637,611182,False,4,7.0,HAK_MTL,2019-05-17,fr,HAK_MTL,[99],/bUDqMZGv2Fr1wW1fcsDqp5vbiUK.jpg,False,"Does privacy still exist in 2019? In less than a generation, the internet has become a mass surveillance machine based on one simple mindset: If it's free, you're the product. Our information is captured, stored and made accessible to corporations and governments across the world. To the hacker community, Big Brother is real and only a technological battle can defeat him.",/K0yMAzSRt5YUZaqmKGSATe7AAc.jpg
5419,1.637,584699,False,3,6.3,Last Sunrise,2019-02-22,zh,最后的日出,"[12, 18, 878]",/2K09gKYndcrghOUDONpdezlwx1U.jpg,False,"A future reliant on solar energy falls into chaos after the sun disappears, forcing a reclusive astronomer and his bubbly neighbor out of the city in search of light in the perpetual darkness.",/aFZ2Ij5BRz1U6ZkGxaO8YWpLx2H.jpg
5420,1.637,581887,False,6,3.5,Diabolik sono io,2019-03-11,it,Diabolik sono io,[99],/nE2QlQtd6u8ZY6qmxop4MOlzcNh.jpg,False,,/orY9G1ZylaVnqPPjQ1M6cEArA6U.jpg
5421,1.636,616322,False,2,7.5,Overseas,2019-06-13,en,Overseas,[99],/6wEckpmvJY1nEsKflx3CLfOKCZw.jpg,False,"In The Philippines, women get deployed abroad to work as domestic workers or nannies. To do so, they frequently leave their own children behind, before embracing this big unknown. In a learning center dedicated to the domestic work, several candidates prepare themselves for homesickness and for the abuses that they will possibly endure. In role playing exercises, they play the worker's role as well as the one of the employer. The documentary Overseas brings to light the question of domestic slavery in our globalized world, while emphasizing those women's determination, their sisterhood, and the strategies they find to face the obstacles that awaits them in the near future.",/6nd06Fimfbt6dSbmlqWPr67YwmM.jpg
5422,1.635,625506,False,4,7.5,Sew Torn,2019-12-17,en,Sew Torn,"[35, 18]",,False,"It is a tale of a seamstress, her thread, and a deal gone bad.",/pHcgjFCE3eMhF2zVutNp465V8hf.jpg
5423,1.635,590628,False,1,10.0,A Diamond in the Rough,2019-04-18,ko,크게 될 놈,[18],/yvXdAfD3ozCJayNqFj35ZNbnUxM.jpg,False,A man with criminal past makes a promise to his mother to turn his life around after he realizes how miserable he has made her.,/li1v9SNnU63b0i5lj1Os8ulmkrg.jpg
5424,1.635,577984,False,0,0.0,Farmtastic Fun,2019-01-08,en,Farmtastic Fun,"[16, 10402]",/89kST41PnRnuX6vyu6jwYCKjHUi.jpg,False,"Get ready for a Hee-haw, Moo-tastic, Baa-mazing sing and dance along in farmtastic fun town! Come on down to the farm where horses, cows, chickens and pigs all love to sing farmtastic songs.",/iAJpriaHMQk0cS62lFvCmF4MBmn.jpg
5425,1.634,625336,False,1,7.0,Finding the Way Home,2019-12-08,en,Finding the Way Home,[99],/7Dy5wrPASsWfuJpZTGwQMzQtKa6.jpg,False,A look at the distressing circumstances for millions of children living in orphanages and other institutions around the world as J.K. Rowling's LUMOS foundation works to reunite them with family members or place them in foster homes.,/sbCKNxvqS1o1WGdJv47RGg6AQ6C.jpg
5426,1.633,662957,False,1,1.0,Texas Death Trippin',2019-12-01,en,Texas Death Trippin',"[35, 27]",/rrIOTlvya7D3IXu3ulLPCIRdU2n.jpg,False,A group of young adult stoners set out on a Roadtrip to a three day music festival.,/txdQXQClYe6eJNPN6NT8O62L0ZT.jpg
5427,1.633,634815,False,2,6.0,Daddy,2019-05-26,en,Daddy,[],,False,"After the death of his wife, an 80-year-old man checks into the Plaza Hotel to celebrate their first anniversary apart, hiring a male escort to take her place.",/xoSxIspz7ElZaRg3MGlcmgOdIHf.jpg
5428,1.632,697251,False,0,0.0,Temptation of Mother-in-Law,2019-02-22,ko,장모의유혹,[10749],/lCETs5wX6QQNFn3JXm6JW7MoyuD.jpg,False,"After graduating from the prestigious college, the youngest conglomerate is promoted to a handsome appearance. However, at the drinking place with his old friend, Moo-Hyuk, Han-Yong notices a drink without hesitation. As if frustrated, Moo-hyeok asked why he wanted to marry his six-year-old girlfriend, Wisdom, but was struggling with her attitude of not showing her parents. That night, Han Yong received a promotion from Wisdom and asked for a complimentary ceremony, saying that she wants to get married stably now. . And even if you look at the place of Sang-yeon, you'll find Yeon-ji, the eldest daughter of her own age. Will increase. And one day, on a business trip of wisdom, what will Han Yong choose for a sudden visit by a drunken mother-in-law?",/1fUE6TkPhNhsCXKMv16tZlUhJfV.jpg
5429,1.632,650961,False,3,4.7,Huguette,2019-12-06,fr,Huguette,"[35, 18, 10770]",/4mFiGaAgay0hIE1QBC3gVHqjq2F.jpg,False,"When Huguette, a 78-year-old former school principal, ends up homeless because she did not pay her rent, her neighbor Marion offers her a deal: a roof in exchange of her help to prevent the teenager she is raising alone, Rémi, from failing school.",/itI77Slt9DaJhKl7Z1xXo8pZgUq.jpg
5430,1.629,588017,False,0,0.0,Black Widow,2019-05-17,en,Black Widow,[],,False,"Victorya Byron has a mission in life, so secret and lugubrious, that not even her own conscience is aware of its magnitude or consequences. Driven by her Handler, a mysterious Colonel, this 'femme fatale', clothed always in black, embarks on a killing spree across the major cities of Europe, in vileness acts that shows no mercy nor boundaries, guided by an irresistible instinct for extermination. In her wake, she falls in love with a doctor. This Psychiatrist becomes her only solace in a world of blood and wretchedness, clouded by the despicableness of a fragile heart. Through this doctor, the reckless Victorya will unravel one of the mysteries of her life, that her thirst for blood is nothing but the vague vestiges of an old rancor buried deep in her past. As she becomes aware of this bitter truth, it gets clearer than ever, that her mission is to avenge that old repressed memory, embarking on the darkest chapter of her life: to take the life of the man who made her......a Black ...",/g3KH58uwCFJBjeTmu9uf6taBkCP.jpg
5431,1.628,665287,False,1,2.0,Arendelle Castle Yule Log,2019-12-13,en,Arendelle Castle Yule Log,[],/iiSyTAnAJKMgeaMUnD1O82mtSx7.jpg,False,"Arendelle Castle Yule Log is an animated yule log television program released to Disney+ in mid-December 2019. Based on The Walt Disney Company's Frozen franchise, the program, which lasts about 3 hours, features a yule log burning in Arendelle Castle's fireplace while Kristoff, Olaf and Sven make appearances.",/az9ogd7sLPzB7tbM6VfBeTidPGE.jpg
5432,1.628,664799,False,0,0.0,Bosomy Younger Sister-in-law,2019-12-25,ko,가슴 큰 처제,[10749],/zwX16Ps1ZEJJSEQoAlSeGbZOtXR.jpg,False,"Min-soo and Yoo-ri talk about marriage while they are on a date. Yoo-ri goes back home and tells Jeong-hee about marrying Min-soo but Jeong-hee is shocked as she has a crush on him. She has a drink with Sung-hoon and gets drunk telling him about the soon-to-be married couple. Sung-hoon who has a crush on Jeong-hee, has drunk sex with her. Jeong-hee is confused the next morning and runs into Min-soo who happens to be home. Jeong-hee realizes the fun about sex and slowly starts to be obsessed with Min-soo. Min-soo can't turn her down and Sung-hoon finds out...",/5DOKPieSKSCNog3ZSTkKJkQOsSx.jpg
5433,1.628,639887,False,2,1.5,Forget You,2019-10-15,en,Forget You,"[10402, 10749]",/3RR3YhLslmTzCFQBk30inxklJY2.jpg,False,"The Directorial Debut of Naomi Scott (Charlies Angels, Aladdin) and Husband Jordan Spence brings a quirky creative Music Film with striking visuals. This story explores the way in which 'forgetting' is not an easy task.",/1jUr5jHSiwLMNnw46hD2QBjAEtZ.jpg
5434,1.628,600129,False,2,2.0,#MalamJumat the Movie,2019-05-16,id,#MalamJumat the Movie,"[27, 53]",/qTBAA7gOvKr0EKlh2a0mKYKx3nz.jpg,False,"To provide a different experience to his subscribers, Ewing tries something new by exploring a playground called the Wonder Park that had been abandoned for a long time. With his team, Agan, Oji, Wingky, and Lulu, they find jacket and hat with the initials RH in the park. It is alleged that the objects belonged to a suicide person, but they does not find the body. A girl named Dinda, claims to be the sister of the owner of the jacket and hat. She is not sure that her brother committed suicide. To prove that, Dinda invites Ewing and his team to return to Wonder Park. At the second visit, they must face a more dire reality.",/qAeU9dNsUau1blGaunxlQuizHsS.jpg
5435,1.628,407348,False,3,8.0,By the Grace of God,2019-10-25,en,By the Grace of God,[18],,False,"'By The Grace Of God' follows the tragic odyssey of Juergen, whose attempt to make contact with his imagined mother, the Queen of England, leads him to a sense of personal crisis, of aporia.",/ikYT0mb3xjYx6c9tL3Tu44FJhoo.jpg
5436,1.627,761703,False,0,0.0,Thy Kingdom Come,2019-09-20,es,A nosotros tu reino,[],,False,"Simón González (Ourense, Spain, 1964) is one of the greatest athletes Spain has given, a living leyend of international kickboxing. His legacy: thirteen kickboxing world championships and a historical record that hasn’t changed his disciplined and hardworking personality. After being the King of the World, Simón suffers a home accident that puts him in a wheelchair until today.",
5437,1.627,619141,False,9,8.6,All Good Things,2019-07-29,en,All Good Things,[10751],/p2ep3jQVuYu59Lq3gbXe96OedbK.jpg,False,"Two big-city teenage sisters are sent to their grandparents' farm for Christmas break against their wishes. While there, the sisters connect to their roots and help save the farm from foreclosure.",/ArqTo1ZIOZeGZFMNKCCXSw8hmB7.jpg
5438,1.627,595871,False,0,0.0,Jesús de Nazaret: El Hijo de Dios,2019-04-18,es,Jesús de Nazaret: El Hijo de Dios,"[18, 36]",,False,,/ecz83StK0eK8Rnio8TCmhbtVU98.jpg
5439,1.627,568973,False,3,6.5,Stumme Schreie,2019-09-01,de,Stumme Schreie,[18],/gyXx6HEF4DTnxNBxPpK1YeExALD.jpg,False,,/u73rWatXkU59FxVuTPLXOWUUjsX.jpg
5440,1.626,653602,False,0,0.0,X,2019-07-14,en,X,[],,False,The chair of a mysterious Foundation whose charity balls double as masked sex parties does everything in her power to protect her darkest secret: the hidden camera in her guest bathroom.,/dbxEWN7pyp7M4ua8pDrOTbyhl0c.jpg
5441,1.625,636593,False,0,0.0,Tuna Girl,2019-03-28,en,TUNAガール,[18],/pvlpYlCf9hBhzwdZV45N3tu1vSU.jpg,False,A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,/y6yJdzP5KuG2txvwL1ZVGlQJDfA.jpg
5442,1.625,621746,False,3,9.2,Zana,2019-09-06,sq,Zana,[18],/lhOGy0LXUMy2glgcrqih2V1NFx9.jpg,False,"Haunted by her long-suppressed past and pressured by family to seek treatment from mystical healers for her infertility, a Kosovar woman struggles to reconcile the expectations of motherhood with a legacy of wartime brutality.",/eQDrZiWXtL0EgBZqhV5XSFFMOZA.jpg
5443,1.625,616324,False,6,7.7,Space Dogs,2019-08-09,ru,Space Dogs,[99],/tV659piQvZ0lx4T8wdqtZMYfamH.jpg,False,"Laika, a stray dog, was the first living being to be sent into space and thus to a certain death. A legend says that she returned to Earth as a ghost and still roams the streets of Moscow alongside her free-drifting descendants. While shooting this film, the directors little by little realised that they knew the street dogs only as part of our human world; they have never looked at humans as a part of the dogs’ world.",/fEEyn6IG3HvqtQvH3mL4YrYYCCt.jpg
5444,1.625,607836,False,2,7.0,Fist & Furious,2019-07-11,ko,난폭한 기록,"[28, 80]",/dFotSlEYmlUH04Mfb2z8HfuZmI8.jpg,False,"Looking for a new interesting story, VJ reporter Guk-hyun is fascinated with a story of a former detective Gi-man, living a life with a blade in his head for certain reason.  Guk-hyun convinces Gi-man to take him upon condition that he make a record of Gi-man's revenge on Tae-hwa, the head of drug cartel. While searching for Tae-hwa's whereabouts, they decide to head towards unknown Island where Tae-hwa is expected to be staying.",/fn8HlaS8CiC5s57E3FKJgzLOCJx.jpg
